start_date,end_date,Count_sum,postcode,latitude,longitude
2023-6-5,2023-6-12,18,1707235405201408 black American Hairless Terrier,53.37572162492443,-2.9749620809998305
2023-6-21,2023-6-28,40,8058447146778624 pink Löwchen,53.391148584082906,-2.9503308575059464
2023-6-21,2023-6-28,10,3197771291033600 salmon Eurasier,53.39668876608971,-2.9395526352502657
2023-6-29,2023-7-6,26,5990677263417344 salmon Poitevin,53.409660116330535,-2.950671809727396
2023-7-15,2023-7-22,39,666081721057280 orchid Shar Pei,53.38327345795051,-2.9452899172866864
2023-7-23,2023-7-30,26,2748671684771840 orange Briquet Griffon Vendéen,53.39137271098229,-2.9352166621025617
2023-7-23,2023-7-30,21,4997335245389824 maroon Belgian Shepherd,53.39257187666099,-2.9478102286460626
2023-7-31,2023-8-7,22,1106230370107392 cyan Akbash,53.389754481782774,-2.9461174833513724
2023-8-8,2023-8-15,11,8994443891834880 yellow Schipperke,53.40875020829496,-2.9534976770274852
2023-8-16,2023-8-23,47,1437531998519296 sky blue Cardigan Welsh Corgi,53.380500725730876,-2.9688653363252797
2023-8-24,2023-8-31,15,8687712508837888 black East Siberian Laika,53.409737779726655,-2.9585809170317816
2023-9-1,2023-9-8,33,7675620536352768 mint green Bruno Jura Hound,53.41175881942601,-2.956343605785719
2023-9-17,2023-9-24,36,350188333957120 orchid Romanian Mioritic Shepherd Dog,53.39361772753302,-2.936148006606345
2023-9-17,2023-9-24,34,4726061231243264 lavender Nova Scotia Duck Tolling Retriever,53.38251849394477,-2.9177292329013653
2023-9-25,2023-10-2,26,2658099391365120 pink Boykin Spaniel,53.38141700103582,-2.9201410691056253
2023-10-11,2023-10-18,46,8998449554915328 lime Giant Schnauzer,53.417371464584285,-2.954970420431323
2023-10-11,2023-10-18,41,2674991990571008 sky blue Pshdar Dog,53.393881549848466,-2.9486380827655694
2023-10-27,2023-11-3,16,1921523023609856 white Grand Basset Griffon Vendéen,53.40418445953545,-2.9411273197047194
2023-10-27,2023-11-3,25,8363136084082688 gold Mudi,53.40523097722311,-2.952611970115072
2023-11-4,2023-11-11,40,334409710436352 red Bedlington Terrier,53.42074998254436,-2.9606791615577777
2023-11-12,2023-11-19,30,3436738800254976 orange Sealyham Terrier,53.39244256285039,-2.9480610888468846
2023-11-28,2023-12-5,2,756025982451712 orchid Bhotia,53.38716725811959,-2.9744305873443864
2023-12-6,2023-12-13,26,5961423354068992 silver Bohemian Shepherd,53.39035933771409,-2.9307792400193193
2023-12-14,2023-12-21,6,4141704537964544 white Siberian Husky,53.38448457741268,-2.956503180060281
2023-12-22,2023-12-29,19,729196282249216 lime Tyrolean Hound,53.35922225433541,-2.954427110440747
2023-12-22,2023-12-29,26,8440916039696384 cyan Grand Anglo-Français Tricolore,53.39003692970885,-2.951933217050737
2024-1-7,2024-1-14,21,5856363454398464 white Irish Setter,53.396767920919046,-2.952302749760179
2024-1-7,2024-1-14,45,8438739399344128 teal Spinone Italiano,53.38435423692508,-2.9586674441685545
2024-1-15,2024-1-22,36,6755910653313024 orange Puli,53.406082854458354,-2.9737200582845844
2024-1-31,2024-2-7,25,6863306753048576 orchid Tibetan Mastiff,53.381465387624665,-2.9396601211789175
2024-2-8,2024-2-15,41,1030958010597376 fuchsia Estonian Hound,53.38223013187332,-2.938673987664629
2024-2-8,2024-2-15,47,2798750244274176 grey Pudelpointer,53.3923503807436,-2.9454664335337384
2024-2-16,2024-2-23,9,13001719545856 magenta Istrian Shorthaired Hound,53.38518888690464,-2.9787524744718894
2024-2-24,2024-3-2,33,1038647849648128 turquoise German Shepherd Dog,53.38565582918165,-2.9492119745731316
2024-3-11,2024-3-18,38,1787973211258880 olive Bhotia,53.391972951647396,-2.9481403979434617
2024-3-19,2024-3-26,15,4934777884901376 lavender English Toy Terrier,53.393166604842335,-2.9510143842685466
2024-3-27,2024-4-3,14,5359361027211264 lavender Jindo,53.41174224326118,-2.943054876766382
2024-3-27,2024-4-3,45,3988770510602240 blue Boykin Spaniel,53.40400644257166,-2.953107472066108
2022-1-9,2022-1-16,32,889670196002816 pink Drever,53.40357237099406,-2.953815845863346
2022-1-17,2022-1-24,21,6530796357681152 green Saarloos Wolfdog,53.39947162058438,-2.9329097165436906
2022-1-25,2022-2-1,26,3216741664555008 azure Miniature Bull Terrier,53.39481672515996,-2.9542854976724584
2022-2-2,2022-2-9,23,1795927008346112 white Chesapeake Bay Retriever,53.40232986906711,-2.9465868974389196
2022-2-2,2022-2-9,33,4477944716066816 tan Griffon Nivernais,53.39667162442822,-2.9532489100852217
2022-2-10,2022-2-17,28,925079053533184 blue Xiasi Dog,53.39720231370364,-2.951423389952538
2022-2-18,2022-2-25,41,7399536465018880 lime Alaskan Malamute,53.40529738682267,-2.941816777267377
2022-3-6,2022-3-13,14,924910096482304 tan Cane di Oropa,53.38104026400697,-2.9176830088616725
2022-3-14,2022-3-21,31,4113795702063104 grey Soft-Coated Wheaten Terrier,53.38846963100853,-2.935862605995112
2022-3-14,2022-3-21,27,5036221082370048 mint green Armant,53.37908385022297,-2.954254669131956
2022-3-30,2022-4-6,8,1524453368397824 blue Finnish Hound,53.41337846796065,-2.945745723436403
2022-3-30,2022-4-6,42,1746975483494400 sky blue Dogo Argentino,53.39886281338356,-2.9514353173099153
2022-4-7,2022-4-14,39,5095565647937536 olive Treeing Feist,53.39649369488358,-2.948931395830641
2022-4-15,2022-4-22,25,717964114395136 mint green Fila Brasileiro,53.39544074127328,-2.9144186543194337
2022-5-1,2022-5-8,45,7861729105018880 green Schweizer Laufhund,53.39305551810337,-2.9498765354234138
2022-5-9,2022-5-16,7,4205045109227520 mint green Field Spaniel,53.40899217498376,-2.928708281566969
2022-5-9,2022-5-16,46,2135926033612800 lime Taigan,53.405013469444725,-2.940470962309746
2022-5-17,2022-5-24,20,2045571906928640 blue Welsh Sheepdog,53.37256934078803,-2.9464458779907545
2022-5-25,2022-6-1,45,5283881867542528 purple French Spaniel,53.40072782794465,-2.974786530010533
2022-6-2,2022-6-9,28,348916916682752 teal Russian Toy,53.39259807587839,-2.9450700142780306
2022-6-10,2022-6-17,22,4972936414887936 orchid Taiwan Dog,53.38950426232508,-2.9499813842186313
2022-6-26,2022-7-3,5,2380801165492224 mint green Koyun dog,53.404245383345696,-2.948709031765702
2022-7-4,2022-7-11,39,4880257469382656 tan Barbet,53.39889406454275,-2.919746091489287
2022-7-4,2022-7-11,37,3828097998651392 maroon Poitevin,53.39235288304871,-2.9200049572039006
2022-7-20,2022-7-27,15,7820395941986304 maroon Maltese,53.39307314102428,-2.942658401479548
2022-7-20,2022-7-27,25,2128430510374912 mint green Indian Spitz,53.38145941455258,-2.9492307906773476
2022-7-28,2022-8-4,21,4340832605831168 pink Rottweiler,53.40510870636489,-2.93864408881268
2022-8-5,2022-8-12,41,1611872243548160 orchid White Swiss Shepherd Dog,53.39554092930921,-2.966930398005502
2022-8-13,2022-8-20,19,7707264800522240 maroon Akbash,53.381266621552605,-2.974404488743744
2022-8-29,2022-9-5,34,4446190464663552 plum Styrian Coarse-haired Hound,53.36995679222835,-2.924958228065293
2022-9-6,2022-9-13,16,2679749570723840 teal Bohemian Shepherd,53.39523775749734,-2.977145302458098
2022-9-6,2022-9-13,41,2395384133451776 black Bull Arab,53.381975542776274,-2.938406842262907
2022-9-22,2022-9-29,13,5441013615165440 magenta Yakutian Laika,53.39351803170361,-2.9469148228433824
2022-9-22,2022-9-29,36,385493491515392 maroon Miniature American Shepherd,53.392522386247855,-2.9739868477610116
2022-9-30,2022-10-7,41,6877826936471552 mint green Shar Pei,53.39305952817539,-2.9474088108312344
2022-10-16,2022-10-23,29,2946424740249600 mint green Chihuahua,53.391113978654964,-2.949423341594752
2022-10-16,2022-10-23,36,8612342080208896 violet New Guinea Singing Dog,53.39350834195722,-2.941600407882788
2022-11-1,2022-11-8,28,7409374309908480 salmon Chihuahua,53.401656863994226,-2.929110672902425
2022-11-1,2022-11-8,44,4711219233554432 maroon Briard,53.42517446547477,-2.953740502966184
2022-11-17,2022-11-24,24,63651652304896 olive Saluki,53.397664898310715,-2.9232852503523645
2022-11-17,2022-11-24,5,1608915053707264 black Azawakh,53.37014413975006,-2.9656808147833544
2022-11-25,2022-12-2,24,2401551322710016 pink English Setter,53.41734783814259,-2.9513208692721946
2022-12-11,2022-12-18,2,4766805576908800 grey Rafeiro do Alentejo,53.3861754544172,-2.9820156377545572
2022-12-11,2022-12-18,46,6454742741942272 magenta Croatian Sheepdog,53.40592527039313,-2.9585384495262588
2022-12-19,2022-12-26,13,6656453207130112 orchid Pembroke Welsh Corgi,53.39720587111136,-2.951145732367877
2023-1-4,2023-1-11,41,4975794069700608 maroon Irish Wolfhound,53.39339231954767,-2.9518834133477867
2023-1-12,2023-1-19,35,3854827482251264 pink Australian Shepherd,53.394079170687235,-2.9480628006001552
2023-1-20,2023-1-27,20,1028120689770496 tan Great Dane,53.39700199726477,-2.9502251053742157
2023-1-28,2023-2-4,29,1918090593959936 green Norwegian Elkhound,53.40118364603557,-2.9483087390465244
2023-1-28,2023-2-4,31,8295312418406400 red Field Spaniel,53.39641658458332,-2.944639878807493
2023-2-13,2023-2-20,7,4385175869849600 cyan Irish Terrier,53.386382562711745,-2.952876054014382
2023-2-13,2023-2-20,35,1903916935544832 ivory Affenpinscher,53.38839298852195,-2.9258304360879492
2023-2-21,2023-2-28,12,1615914048946176 silver Sardinian Shepherd Dog,53.40248389374762,-2.918351797616424
2023-3-9,2023-3-16,21,8337788602679296 teal Miniature Fox Terrier,53.404795234640275,-2.9505153352387197
2023-3-17,2023-3-24,2,2816846399012864 blue Thai Bangkaew Dog,53.36245167713964,-2.9444060833275216
2023-3-25,2023-4-1,12,7881422882734080 ivory Patterdale Terrier,53.36805106466497,-2.925614286005384
2023-3-25,2023-4-1,23,2574594095448064 azure Saint Hubert Jura Hound,53.399335857024646,-2.971341101045823
2023-4-10,2023-4-17,1,5458672675192832 orange Tibetan Terrier,53.39790187992011,-2.964593204540847
2023-4-18,2023-4-25,14,3698226259558400 gold Tornjak,53.40321098602981,-2.975045756976897
2023-4-26,2023-5-3,8,2822349667696640 lime Lagotto Romagnolo,53.39534799483534,-2.9421143875249527
2023-5-4,2023-5-11,11,7781212410085376 lime American Pit Bull Terrier,53.398209042367704,-2.945532669039949
2023-5-12,2023-5-19,36,6193772339658752 violet Wirehaired Vizsla,53.417480023466915,-2.9427575714399836
2023-5-12,2023-5-19,7,2007465872850944 black Galician Shepherd Dog,53.38909087305128,-2.965906460686142
2023-5-20,2023-5-27,20,1365900492013568 fuchsia Shetland Sheepdog,53.39873866717734,-2.9316614510175896
2023-6-5,2023-6-12,34,4045175705829376 red Borzoi,53.36911113269132,-2.925292535637709
2023-6-5,2023-6-12,30,6944826291388416 black Hierran Wolfdog,53.39945615428835,-2.9396756390800647
2023-6-21,2023-6-28,48,5029430143483904 lime Gordon Setter,53.390737008375865,-2.945488250504468
2023-6-21,2023-6-28,28,3077726525194240 ivory Patagonian Sheepdog,53.39919429027129,-2.9358326622584627
2023-7-7,2023-7-14,35,8277619946553344 olive Segugio dell'Appennino,53.40477711132122,-2.9433326681487415
2023-7-15,2023-7-22,31,1167133866196992 plum Smooth Collie,53.41188249983172,-2.953654706134216
2023-7-15,2023-7-22,20,8489359485435904 grey Spinone Italiano,53.39355628753829,-2.9684961596790345
2023-7-31,2023-8-7,41,7437954463039488 black Pachon Navarro,53.380904234491695,-2.9572800333860414
2023-8-8,2023-8-15,37,2144978843205632 gold Styrian Coarse-haired Hound,53.41592369756455,-2.938245311363403
2023-8-8,2023-8-15,14,7143490343403520 blue Border Terrier,53.40219686422344,-2.9440205317902155
2023-8-24,2023-8-31,15,8117549902331904 cyan Serbian Hound,53.42606291792411,-2.950461758305096
2023-9-1,2023-9-8,17,796730201210880 green Kai Ken,53.392989401378344,-2.9479619952123812
2023-9-1,2023-9-8,26,2359645830119424 purple Can de Chira,53.383875088145494,-2.9480197081390997
2023-9-17,2023-9-24,10,1351066088112128 azure Villanuco de Las Encartaciones,53.39679947576175,-2.9406370521303415
2023-9-25,2023-10-2,42,8774465783595008 olive Estonian Hound,53.367470229120684,-2.946442368249677
2023-9-25,2023-10-2,5,8280226918301696 purple Appenzeller Sennenhund,53.41163795121665,-2.9265241322867723
2023-10-11,2023-10-18,36,3979827417710592 azure Staffordshire Bull Terrier,53.380206489177255,-2.9566864156539623
2023-10-11,2023-10-18,4,5034232095178752 violet Manchester Terrier,53.39786589129667,-2.9769902793944993
2023-10-27,2023-11-3,8,3837784540315648 violet Kanni,53.41453990425466,-2.9702298041775066
2023-11-4,2023-11-11,31,7129330104664064 salmon Serbian Hound,53.415928507804786,-2.9598478964726382
2023-11-4,2023-11-11,19,2965462226829312 grey Villano de Las Encartaciones,53.37734514484955,-2.9487755883742466
2023-11-12,2023-11-19,29,3357199116009472 yellow Grand Anglo-Français Blanc et Orange,53.40012156114007,-2.9635549750042856
2023-11-28,2023-12-5,30,4895050473406464 sky blue Samoyed,53.39655532900833,-2.94966530321301
2023-11-28,2023-12-5,15,1089327715057664 white Bully Kutta,53.38669341159263,-2.9490079873653485
2023-12-6,2023-12-13,7,2701170931924992 ivory Indian pariah dog,53.426411097331005,-2.958436786403695
2023-12-14,2023-12-21,48,5799572683096064 indigo Armenian Gampr dog,53.3951842185407,-2.9295161602354938
2023-12-30,2024-1-6,4,3884953060245504 sky blue Dachshund,53.37937253685894,-2.959156810687432
2024-1-7,2024-1-14,4,4341960626143232 lime Akita,53.39370434015739,-2.944522438353374
2024-1-7,2024-1-14,37,4087032034885632 black Greenland Dog,53.41777118744716,-2.9628299174532913
2024-1-15,2024-1-22,22,1756408894717952 purple White Shepherd,53.37528824935427,-2.9195817962574893
2024-1-23,2024-1-30,44,313312069812224 turquoise Karakachan dog,53.38820881983514,-2.9460975549600334
2024-1-31,2024-2-7,46,7689079256776704 lavender Bedlington Terrier,53.38544830574824,-2.9461387706295454
2024-2-8,2024-2-15,11,24434117181440 cyan White Shepherd,53.415798224853155,-2.9227698973859333
2024-2-16,2024-2-23,38,112646672089088 maroon Miniature American Shepherd,53.39901342209297,-2.9507775715044318
2024-3-3,2024-3-10,18,1032995299393536 turquoise Rampur Greyhound,53.377327050976874,-2.957725589289339
2024-3-11,2024-3-18,47,8083924553039872 lavender Cane Paratore,53.38156854915651,-2.96937798349893
2024-3-11,2024-3-18,45,518362698350592 black Japanese Terrier,53.378110296111835,-2.9203035629436727
2024-3-19,2024-3-26,43,2478836430143488 yellow Chesapeake Bay Retriever,53.3769282351231,-2.9207746636158163
2024-4-4,2024-4-11,2,6626025716842496 turquoise Podenco Valenciano,53.38949046403726,-2.9409137083466703
2022-1-9,2022-1-16,35,5407921951211520 violet English Mastiff,53.39138603780689,-2.9546105895143455
2022-1-9,2022-1-16,16,2049175105568768 orchid Yakutian Laika,53.379692969925266,-2.954621916220276
2022-1-17,2022-1-24,16,5028757700083712 indigo Otterhound,53.40104641818569,-2.9367437939015417
2022-1-25,2022-2-1,20,6651955575259136 violet Taiwan Dog,53.39614243999135,-2.952930427584988
2022-2-10,2022-2-17,47,8693878433513472 gold Romanian Raven Shepherd Dog,53.3983846373119,-2.9330224914870087
2022-2-10,2022-2-17,28,7706984526643200 purple Blue Picardy Spaniel,53.410400232565536,-2.9374983463367244
2022-2-26,2022-3-5,39,4154599124500480 pink Garafian Shepherd,53.401495694011025,-2.948753948758622
2022-2-26,2022-3-5,6,3645789362454528 turquoise Kuchi,53.411819413753754,-2.948027079556823
2022-3-14,2022-3-21,28,7379546793836544 tan Norwegian Buhund,53.392961054639464,-2.9275958631787944
2022-3-22,2022-3-29,41,7324736732266496 magenta Hokkaido,53.42200196663958,-2.951763877379449
2022-3-30,2022-4-6,7,2513690188316672 orchid Cane di Oropa,53.38661824522036,-2.9680638344758563
2022-4-7,2022-4-14,25,1442707859832832 silver Finnish Spitz,53.390594250869924,-2.9673399365495925
2022-4-15,2022-4-22,41,490339341172736 magenta Chihuahua,53.39368753357422,-2.9482930524920903
2022-4-15,2022-4-22,24,4593171770114048 grey Peruvian Inca Orchid,53.40635080068523,-2.925334147562012
2022-4-23,2022-4-30,29,297059265544192 green King Charles Spaniel,53.376243511649136,-2.954855457622216
2022-5-1,2022-5-8,25,161627611594752 turquoise Pomeranian,53.42803092900787,-2.9497317932060696
2022-5-9,2022-5-16,15,3524686524710912 maroon French Bulldog,53.40076191665891,-2.9596271994901144
2022-5-17,2022-5-24,26,3590890444554240 orange Bedlington Terrier,53.37861939490532,-2.940450956404902
2022-6-2,2022-6-9,17,5683653552111616 maroon Indian pariah dog,53.3821112980269,-2.9808333751121836
2022-6-10,2022-6-17,19,1159229513662464 pink Australian Cattle Dog,53.39159454204987,-2.9548667019116692
2022-6-10,2022-6-17,22,6736395645222912 blue Bhotia,53.3940140065365,-2.9301631611932635
2022-6-26,2022-7-3,37,3014168743510016 tan Huntaway,53.37110569218778,-2.9298788915887144
2022-7-4,2022-7-11,14,240258971074560 tan Dogo Sardesco,53.391487718213725,-2.942977077598357
2022-7-4,2022-7-11,38,5022521900400640 ivory Pyrenean Sheepdog,53.394650217925324,-2.9461959866604275
2022-7-20,2022-7-27,36,8716459064688640 mint green Dutch Smoushond,53.407803813213164,-2.9498417974351696
2022-7-20,2022-7-27,28,4610735309062144 pink Gull Terrier,53.415408599485524,-2.9386655824164336
2022-7-28,2022-8-4,25,2751961545834496 plum Carolina Dog,53.392219722092904,-2.9621530557818687
2022-8-13,2022-8-20,11,1510324572258304 maroon Flat-Coated Retriever,53.381978101705194,-2.9700377095751946
2022-8-21,2022-8-28,42,4806044440068096 salmon Maltese,53.40173344253522,-2.953233863759692
2022-8-29,2022-9-5,11,7566088946581504 magenta Irish Setter,53.37786560953792,-2.9352787892322567
2022-8-29,2022-9-5,42,3489916245770240 gold Patterdale Terrier,53.40386033768537,-2.953629040796727
2022-9-6,2022-9-13,11,1078089249456128 silver Pachon Navarro,53.36384095596592,-2.953595984050594
2022-9-22,2022-9-29,34,7137550107934720 red Campeiro Bulldog,53.36266822013607,-2.9447548649409327
2022-9-22,2022-9-29,22,4135094052716544 ivory Thai Bangkaew Dog,53.414711374182495,-2.96693493585974
2022-9-30,2022-10-7,35,4600252340371456 tan Denmark Feist,53.3860436546181,-2.9523550656159614
2022-10-8,2022-10-15,16,4084940387909632 white Black and Tan Coonhound,53.38036014713068,-2.9504840863687605
2022-10-16,2022-10-23,16,1981139763855360 lavender Campeiro Bulldog,53.421934502471366,-2.947494376357099
2022-10-24,2022-10-31,24,5437479903559680 silver Dandie Dinmont Terrier,53.405873445931995,-2.9415588829666603
2022-11-1,2022-11-8,47,7271303457275904 sky blue Aidi,53.3748375951864,-2.936497446161411
2022-11-9,2022-11-16,8,6958023597621248 indigo Bichon Frisé,53.40029436842239,-2.9457723895513936
2022-11-17,2022-11-24,18,179864606867456 turquoise Portuguese Water Dog,53.41243235004676,-2.9647388766269387
2022-12-3,2022-12-10,39,3032199957839872 red Miniature Pinscher,53.398991526223575,-2.947411707395645
2022-12-11,2022-12-18,24,7315049142026240 orchid Bully Kutta,53.37279245740842,-2.9458544177412023
2022-12-19,2022-12-26,36,1138796445827072 pink Polish Lowland Sheepdog,53.39854585672661,-2.9718082163024064
2022-12-27,2023-1-3,36,2853393049583616 olive Belgian Shepherd,53.375870159357575,-2.950086762341698
2022-12-27,2023-1-3,39,4583184064839680 salmon Dogue Brasileiro,53.40123606586656,-2.920000083864579
2023-1-4,2023-1-11,17,275483931443200 ivory Poodle,53.41195526127427,-2.9475088855217564
2023-1-12,2023-1-19,40,3164289063976960 orchid Papillon,53.38740865697969,-2.943035194974641
2023-1-20,2023-1-27,16,5715101183115264 violet Indian Spitz,53.403266979042634,-2.9186596098423934
2023-1-28,2023-2-4,25,7565730081931264 yellow Tosa,53.386221780831896,-2.938712201332237
2023-2-5,2023-2-12,48,6956096268795904 orchid Dogue Brasileiro,53.39145739422777,-2.939427324667122
2023-2-21,2023-2-28,5,3719933816995840 teal Treeing Cur,53.39058412930425,-2.953139681644302
2023-2-21,2023-2-28,47,2217274519846912 black Pekingese,53.38066139202335,-2.9719683565983814
2023-3-9,2023-3-16,21,6477687489036288 magenta Ibizan Hound,53.39178565746315,-2.9832191239867143
2023-3-9,2023-3-16,30,2260419915808768 silver Danish-Swedish Farmdog,53.391049800775434,-2.9442077715965524
2023-3-17,2023-3-24,9,5047024116301824 plum Alpine Dachsbracke,53.37435130579718,-2.9505026611541325
2023-3-25,2023-4-1,43,5785453812776960 azure Dogo Sardesco,53.39890359590861,-2.922916018412593
2023-4-10,2023-4-17,7,8118120673705984 blue Plott Hound,53.39184995661369,-2.951742238330098
2023-4-10,2023-4-17,37,1751194103971840 maroon Tyrolean Hound,53.390004422062866,-2.9455716976231088
2023-4-26,2023-5-3,43,6370438772948992 green Bearded Collie,53.394649958907635,-2.948511050905381
2023-4-26,2023-5-3,38,4560896154140672 pink Miniature Pinscher,53.39411890961538,-2.9298864676152334
2023-5-4,2023-5-11,11,7397834330472448 ivory Dingo,53.39035250693108,-2.946636891545836
2023-5-12,2023-5-19,25,1145284943937536 mint green Japanese Spitz,53.39252703292625,-2.9425391676171557
2023-5-20,2023-5-27,26,8673562009272320 azure Kai Ken,53.40391111750289,-2.952287629752618
2023-6-5,2023-6-12,37,5440650682040320 white Petit Bleu de Gascogne,53.38694767793472,-2.9404747664208344
2023-6-13,2023-6-20,36,2427419109621760 orange Lancashire Heeler,53.40380706235832,-2.944417652686184
2023-6-13,2023-6-20,1,1104835847913472 yellow Schweizerischer Niederlaufhund,53.38015316827254,-2.956080706217108
2023-6-29,2023-7-6,35,2732351136202752 gold Ratonero Valenciano,53.385542173232345,-2.936439240084269
2023-6-29,2023-7-6,44,4721009542299648 turquoise Chinese Crested Dog,53.392506782794634,-2.9489365168792574
2023-7-7,2023-7-14,46,5732114811060224 indigo Swedish Elkhound,53.38962548344175,-2.9213890047857376
2023-7-23,2023-7-30,13,7941704814428160 gold Irish Wolfhound,53.406674500736834,-2.9642500616870393
2023-7-31,2023-8-7,31,8080289295237120 red Russo-European Laika,53.371318843135334,-2.9421317401150873
2023-8-8,2023-8-15,44,999786708729856 teal Entlebucher Mountain Dog,53.3890543024935,-2.960806712306521
2023-8-16,2023-8-23,40,2892178680446976 turquoise English Foxhound,53.40645701252462,-2.9812160600508832
2023-8-16,2023-8-23,32,7002664042758144 orchid Schipperke,53.401851225483234,-2.9215710695556254
2023-8-24,2023-8-31,32,4171953894064128 black Shikoku,53.3610018764746,-2.9448098443310755
2023-9-1,2023-9-8,42,410285005340672 violet Cane di Oropa,53.422219091161246,-2.962215649360587
2023-9-9,2023-9-16,30,6436090980335616 gold Pražský Krysařík,53.38173268211686,-2.948629209237538
2023-9-25,2023-10-2,44,5542253275643904 azure English Foxhound,53.37410004867277,-2.9644267702632305
2023-10-3,2023-10-10,23,5400240452534272 cyan Saint-Usuge Spaniel,53.393803234985285,-2.947162713067314
2023-10-11,2023-10-18,44,7588329486811136 lavender Coton de Tulear,53.36109041975723,-2.94392379282192
2023-10-19,2023-10-26,33,8290221026181120 grey Field Spaniel,53.404300116421844,-2.9175914782252903
2023-10-19,2023-10-26,36,3291235187949568 orange Grand Anglo-Français Tricolore,53.3835756142326,-2.9316884029560697
2023-11-4,2023-11-11,5,2863327501877248 ivory German Spitz,53.359361730195104,-2.941198459399402
2023-11-4,2023-11-11,35,7722389095841792 cyan Olde English Bulldogge,53.41065282819699,-2.949325835638433
2023-11-20,2023-11-27,20,4213169895505920 yellow Large Münsterländer,53.410297544539446,-2.939244059464272
2023-11-20,2023-11-27,44,6780602554515456 lime Sarabi dog,53.377195712248465,-2.9343925223025735
2023-12-6,2023-12-13,8,7014103056908288 azure Hokkaido,53.369681927402965,-2.9532527192956195
2023-12-14,2023-12-21,11,2447432929509376 orange Wirehaired Vizsla,53.40234223849062,-2.936135940630038
2023-12-22,2023-12-29,18,5834988360564736 white Norwegian Buhund,53.3913075224551,-2.951957203673601
2023-12-30,2024-1-6,27,799024961552384 lavender Cretan Hound,53.405917900833636,-2.9639273054859814
2023-12-30,2024-1-6,18,5895845666881536 mint green Villano de Las Encartaciones,53.38162121382635,-2.953492388814425
2024-1-7,2024-1-14,1,5693244151169024 yellow Landseer,53.40351447476605,-2.956220924801528
2024-1-15,2024-1-22,30,5497003578490880 yellow Grand Anglo-Français Blanc et Noir,53.3916300895684,-2.9699723944921743
2024-1-23,2024-1-30,45,4502204362784768 yellow Pražský Krysařík,53.387689948533506,-2.953206188385252
2024-1-31,2024-2-7,11,6728660216184832 blue Irish Setter,53.413789960884024,-2.9235329187929437
2024-2-8,2024-2-15,10,6815301618368512 azure Plummer Terrier,53.372649099612495,-2.9432827457808344
2024-2-24,2024-3-2,36,7258837044166656 tan Bouvier des Ardennes,53.36188279512198,-2.95056807518813
2024-3-3,2024-3-10,33,86770878251008 ivory Sealyham Terrier,53.39351753807969,-2.9486638092164412
2024-3-3,2024-3-10,15,8783829307228160 gold Akbash,53.41402294472322,-2.944466689807655
2024-3-19,2024-3-26,22,621627958099968 black Istrian Shorthaired Hound,53.391084712399305,-2.947825772835472
2024-3-19,2024-3-26,24,6600627987677184 gold German Spitz,53.38582533049727,-2.947644712179226
2024-4-4,2024-4-11,46,2122031772467200 fuchsia Canaan Dog,53.38043469101148,-2.941236588343145
2022-1-9,2022-1-16,38,4922938339885056 blue Kangal Shepherd Dog,53.41066224004155,-2.9273388386966417
2022-1-9,2022-1-16,16,265752085004288 azure Hovawart,53.394927020075045,-2.947718432159377
2022-1-25,2022-2-1,39,6801934822408192 turquoise Levriero Sardo,53.40948949144797,-2.967928272288077
2022-1-25,2022-2-1,7,6479050128228352 violet American Bully,53.38362646200833,-2.9224138347832422
2022-2-10,2022-2-17,39,755703453057024 lavender American English Coonhound,53.37934865891226,-2.9515471072612627
2022-2-18,2022-2-25,29,6817170912706560 green Dogo Argentino,53.39202181163827,-2.9484725804150003
2022-2-26,2022-3-5,20,7086273680375808 teal Banjara Hound,53.393009036082425,-2.9213209284029062
2022-2-26,2022-3-5,25,7460589943128064 salmon Peruvian Inca Orchid,53.404325726089034,-2.929828909752814
2022-3-6,2022-3-13,8,130439788363776 lime Akita,53.38005504803881,-2.9498410389328455
2022-3-22,2022-3-29,43,2764515858972672 magenta Maremmano-Abruzzese Sheepdog,53.37618777711719,-2.9628650105836414
2022-3-30,2022-4-6,42,2892625992482816 pink Cirneco dell'Etna,53.38209873715932,-2.9567450086896088
2022-4-7,2022-4-14,17,539717858754560 white Billy,53.39424102641514,-2.943364359600764
2022-4-15,2022-4-22,9,5034321532420096 purple Barbado da Terceira,53.3688722145156,-2.9454455974425855
2022-4-23,2022-4-30,9,2905712309043200 green Ratonero Bodeguero Andaluz,53.39342475433173,-2.9419915746993865
2022-4-23,2022-4-30,23,8829295241723904 grey Dutch Shepherd,53.40347265197944,-2.9368387179457613
2022-5-1,2022-5-8,29,4322783540543488 gold Airedale Terrier,53.39044360632705,-2.9446019953367113
2022-5-17,2022-5-24,40,8400498667290624 ivory Scottish Terrier,53.39540833790461,-2.948290867966648
2022-5-17,2022-5-24,28,6459449034145792 purple Grand Bleu de Gascogne,53.37545126200727,-2.975210527880904
2022-5-25,2022-6-1,9,457659694186496 plum Norwegian Lundehund,53.40251929146707,-2.9551056878046893
2022-6-10,2022-6-17,7,8762533859033088 orange Irish Terrier,53.418888292120705,-2.940763620665848
2022-6-10,2022-6-17,6,6017498126221312 red Whippet,53.416454046444386,-2.955598892061289
2022-6-18,2022-6-25,19,7773247886065664 yellow Basset Hound,53.404172186129344,-2.919004731150153
2022-7-4,2022-7-11,35,4859831552835584 grey Smooth Collie,53.36681697143499,-2.972012986652544
